id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/c9fd6b10-91a3-44ec-ac6a-48f73eee3ed1,Larry Liston,Republican,10,upper,Larry,Liston,Male,larry.liston.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_liston%2Clarry.jpg?itok=iMiSIx7h,https://leg.colorado.gov/legislators/larry-liston,https://ballotpedia.org/Larry_Liston;https://en.wikipedia.org/wiki/Larry_Liston;https://justfacts.votesmart.org/candidate/biography/30002/larry-liston;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/larry-liston;https://www.linkedin.com/in/larry-liston-12120410,,,,,,,,,,,
ocd-person/a2745e24-bcf2-40f8-aa77-fad08d873ab1,Larry Suckla,Republican,58,lower,Larry,Suckla,Male,larry.suckla.house@coleg.gov,,,,,https://leg.colorado.gov/legislators/larry-suckla,https://ballotpedia.org/Larry_Suckla;https://en.wikipedia.org/wiki/Larry_Don_Suckla;https://leg.colorado.gov/legislators/larry-suckla,,,,,,,,,,,
ocd-person/475639af-fb56-4fde-9a78-213593db91d0,Lesley Smith,Democratic,49,lower,Lesley,Smith,Female,lesley.smith.house@coleg.gov,,1958-05-11,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Lesley_Smith_20230524_083227.jpg,https://leg.colorado.gov/legislators/lesley-smith,https://ballotpedia.org/Lesley_Smith_(Colorado);https://leg.colorado.gov/legislators/lesley-smith;https://www.linkedin.com/in/lesley-smith-colorado,,,,,,,,,,,
ocd-person/d5ec869e-db7a-480f-b270-428805b90cee,Lindsay Gilchrist,Democratic,8,lower,Lindsay,Gilchrist,Female,lindsay.gilchrist.house@coleg.gov,,,,https://images.squarespace-cdn.com/content/v1/5ea0cb44b06d660224de3cc9/1588045290088-U5X5Z0VC06EFGHN9K1AC/lindsay-gilchrist.jpg?format=500w,https://leg.colorado.gov/legislators/lindsay-gilchrist,https://ballotpedia.org/Lindsay_Gilchrist;https://leg.colorado.gov/legislators/lindsay-gilchrist;https://www.gilchristandcompany.com/lindsay-gilchrist;https://www.linkedin.com/in/lindsay-gilchrist-5a373214,,,,,,,,,,,
ocd-person/2de0a3a1-a1e3-477f-88b9-3212fa52fb9c,Lindsey Daugherty,Democratic,19,upper,Lindsey,Daugherty,Female,lindsey.daugherty.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_daugherty%2Clindsey.jpg?itok=27KHw-jU,https://leg.colorado.gov/legislators/lindsey-daugherty,https://ballotpedia.org/Lindsey_Daugherty;https://en.wikipedia.org/wiki/Lindsey_Daugherty;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/lindsey-daugherty;https://www.linkedin.com/in/lindsey-daugherty-6396aa21,,,,,,,,,,,
ocd-person/5226ebdd-0710-49da-b446-61fac19765ce,Lisa Cutter,Democratic,20,upper,Lisa,Cutter,Female,lisa.cutter.senate@coleg.gov,,1963-10-14,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_cutter%2Clisa.jpg?itok=9pY76BLB,https://leg.colorado.gov/legislators/lisa-cutter,https://ballotpedia.org/Lisa_Cutter;https://en.wikipedia.org/wiki/Lisa_Cutter;https://justfacts.votesmart.org/candidate/biography/181764/lisa-cutter;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/lisa-cutter;https://www.linkedin.com/in/lisa-cutter-8525413,,,,,,,,,,,
ocd-person/e1a861fa-2163-4ef5-a891-fc9d36c2504b,Lisa Feret,Democratic,24,lower,Lisa,Feret,Female,lisa.feret.house@coleg.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Lisa_Feret_20240622_065004.jpeg,https://leg.colorado.gov/legislators/lisa-feret,https://ballotpedia.org/Lisa_Feret;https://leg.colorado.gov/legislators/lisa-feret;https://www.linkedin.com/in/lisaferet,,,,,,,,,,,
ocd-person/fce5c955-f43d-4f80-bad5-8369223bc0ea,Lisa Frizell,Republican,2,upper,Lisa,Frizell,Female,lisa.frizell.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_frizell%2Clisa.jpg?itok=1nUPX3uM,https://leg.colorado.gov/legislators/lisa-frizell,https://ballotpedia.org/Lisa_Frizell;https://en.wikipedia.org/wiki/Lisa_Frizell;https://justfacts.votesmart.org/candidate/biography/206207/lisa-frizell;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/lisa-frizell;https://www.linkedin.com/in/lisa-frizell,,,,,,,,,,,
ocd-person/d7569723-ddde-4706-a857-422804198fa8,Lorena García,Democratic,35,lower,Lorena,García,Female,lorena.garcia.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_garcia%2Clorena.jpg?itok=AB_Ecmz-,https://leg.colorado.gov/legislators/lorena-garc%C3%ADa;https://leg.colorado.gov/legislators/lorena-garcia,https://ballotpedia.org/Lorena_Garcia;https://en.wikipedia.org/wiki/Lorena_Garcia_(politician);https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/lorena-garc%C3%ADa;https://leg.colorado.gov/legislators/lorena-garcia;https://www.linkedin.com/in/lorena-e-garcia,,,,,,,,,,,
ocd-person/d450c0d3-b829-4855-ad0d-1228c5284a4f,Lori Sander,Republican,65,lower,Lori,Sander,Female,lori garciasander.house@coleg.gov,,1972-08-15,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/LoriSander2024.jpg,https://leg.colorado.gov/legislators/lori-garcia-sander,https://ballotpedia.org/Lori_Sander;https://justfacts.votesmart.org/candidate/217188/lori-garcia-sander;https://leg.colorado.gov/legislators/lori-garcia-sander;https://www.linkedin.com/in/lori-garcia-sander-bb2552325,,,,,,,,,,,
ocd-person/e5055578-02cb-435c-9fe0-b877318e3b1b,Lynda Zamora Wilson,Republican,9,upper,Lynda,Zamora Wilson,Female,lynda.zamorawilson.senate@coleg.gov,,,,https://img.legistorm.com/people/947/186947.jpg?rand=16679,https://leg.colorado.gov/legislators/lynda-zamora-wilson,https://ballotpedia.org/Lynda_Zamora_Wilson;https://leg.colorado.gov/legislators/lynda-zamora-wilson;https://www.linkedin.com/in/lyndazamora,,,,,,,,,,,
ocd-person/2582d3dd-20c0-4d15-83a0-3b6dab1e98d2,Mandy Lindsay,Democratic,42,lower,Mandy,Lindsay,Female,mandy.lindsay.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lindsay%2Cmandy.jpg?itok=FHjKFjNG,https://leg.colorado.gov/legislators/mandy-lindsay,https://ballotpedia.org/Mandy_Lindsay;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/mandy-lindsay,,,,,,,,,,,
ocd-person/ce4bd827-c1bc-4736-a580-f4f0215e727d,Manny Rutinel,Democratic,32,lower,Manny,Rutinel,Male,manny.rutinel.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rep%20rutinel%20v2.png?itok=m5Xp301H,https://leg.colorado.gov/legislators/manny-rutinel,https://ballotpedia.org/Manny_Rutinel;https://en.wikipedia.org/wiki/Manny_Rutinel;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/manny-rutinel;https://www.linkedin.com/in/mannyrutinel;https://www.mannyforcolorado.com/meetmanny,,,,,,,,,,,
ocd-person/c0cfa7d3-2c5e-4b68-8692-2e1b6f1b3372,Marc Catlin,Republican,5,upper,Marc,Catlin,Male,marc.catlin.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_catlin%2Cmarc.jpg?itok=H8c5qcvv,https://leg.colorado.gov/legislators/marc-catlin,https://ballotpedia.org/Marc_Catlin;https://en.wikipedia.org/wiki/Marc_Catlin;https://justfacts.votesmart.org/candidate/biography/176449/marc-catlin;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/marc-catlin;https://www.linkedin.com/in/marc-catlin-a35476b4,,,,,,,,,,,
ocd-person/5dbb7ac2-a4c8-42b8-bfb1-1b012737fa74,Marc Snyder,Democratic,12,upper,Marc,Snyder,Male,marc.snyder.senate@coleg.gov,,1961-01-06,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_snyder%2C%20marc.jpg?itok=H0ekSgX2,https://leg.colorado.gov/legislators/marc-snyder,https://ballotpedia.org/Marc_Snyder;https://en.wikipedia.org/wiki/Marc_Snyder;https://justfacts.votesmart.org/candidate/biography/181752/marc-snyder;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/marc-snyder;https://www.linkedin.com/in/marc-snyder-5158716,,,,,,,,,,,
ocd-person/b4002b84-79a0-481a-94a8-00136c2dabb6,Mark Baisley,Republican,4,upper,Mark,Baisley,Male,mark.baisley@senate.co.com,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_baisley%2Cmark.jpg?itok=_MDPUMlG,https://leg.colorado.gov/legislators/mark-baisley,https://ballotpedia.org/Mark_Baisley;https://en.wikipedia.org/wiki/Mark_Baisley;https://justfacts.votesmart.org/candidate/biography/66344/mark-baisley;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/mark-baisley;https://www.linkedin.com/in/mark-baisley-7946595,,,,,,,,,,,
ocd-person/9e1ed481-cc42-4186-a8fe-891abba60162,Mary Bradfield,Republican,21,lower,Mary,Bradfield,Female,mary.bradfield.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_bradfield%2Cmary.jpg?itok=QsKqEtTp,https://leg.colorado.gov/legislators/mary-bradfield,https://ballotpedia.org/Mary_Bradfield;https://en.wikipedia.org/wiki/Mary_Bradfield;https://justfacts.votesmart.org/candidate/biography/191847/mary-bradfield;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/mary-bradfield,,,,,,,,,,,
ocd-person/4a72c7ee-c3e5-4c61-8e79-3301cb70a599,Matt Ball,Democratic,31,upper,Matt,Ball,Male,matt.ball.senate@coleg.gov,,,,https://images.squarespace-cdn.com/content/67330255adbf4c1a48d665b3/1732088535559-59YBHTFEFBLWVIPHRMDL/Matt+Ball+Headshot_park.jpeg?content-type=image%2Fjpeg,https://leg.colorado.gov/legislators/matt-ball,https://ballotpedia.org/Matt_Ball;https://leg.colorado.gov/legislators/matt-ball;https://www.linkedin.com/in/matthew-ball-06385a261,,,,,,,,,,,
ocd-person/9e529237-916b-407c-a60e-abd8e0708329,Matt Soper,Republican,54,lower,Matt,Soper,Male,matthew.soper.house@coleg.gov,,1984-07-30,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_soper%2C%20matt.jpg?itok=n4TTkQb0,https://leg.colorado.gov/legislators/matt-soper,https://ballotpedia.org/Matt_Soper;https://en.wikipedia.org/wiki/Matt_Soper;https://justfacts.votesmart.org/candidate/biography/181789/matt-soper;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/matt-soper;https://www.linkedin.com/in/matthewsoper,,,,,,,,,,,
ocd-person/27716b46-14de-4097-a29c-1a882ae3cd3a,Matt Martinez,Democratic,62,lower,Matt,Martinez,Male,matthew.martinez.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_martinez%2Cmatthew.jpg?itok=JOH2bZF1,https://leg.colorado.gov/legislators/matthew-martinez,https://ballotpedia.org/Matthew_Martinez;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/matthew-martinez;https://www.linkedin.com/in/matthew-martinez-2a882094,,,,,,,,,,,
ocd-person/fe11081d-5ca9-4f88-a143-04aed94e45f9,Max Brooks,Republican,45,lower,Max,Brooks,Male,max.brooks.house@coleg.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MaxBrooks2024.jpg,https://leg.colorado.gov/legislators/max-brooks,https://ballotpedia.org/Max_Brooks;https://en.wikipedia.org/wiki/Max_Brooks_(politician);https://leg.colorado.gov/legislators/max-brooks;https://www.linkedin.com/in/maxbrooksmarketing,,,,,,,,,,,
ocd-person/8e6bc6cb-fe7e-4640-a938-eb32536e95c5,Meg Froelich,Democratic,3,lower,Meg,Froelich,Female,meg.froelich.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_froelich%2Cmeg.jpg?itok=YaGZpLnx,https://leg.colorado.gov/legislators/meg-froelich,https://ballotpedia.org/Meg_Froelich;https://en.wikipedia.org/wiki/Meg_Froelich;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/meg-froelich;https://www.linkedin.com/in/meg-froelich-2b6a823,,,,,,,,,,,
ocd-person/c1a18202-08ad-487f-99bb-b1a606c15a22,Meghan Lukens,Democratic,26,lower,Meghan,Lukens,Female,meghan.lukens.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lukens%2Cmeghan.jpg?itok=uumAlRsU,https://leg.colorado.gov/legislators/meghan-lukens,https://ballotpedia.org/Meghan_Lukens;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/meghan-lukens;https://www.linkedin.com/in/meghan-lukens-000a1513a,,,,,,,,,,,
ocd-person/9c2accab-1bbf-495c-8036-137e48ba684d,Michael Carter,Democratic,36,lower,Michael,Carter,Male,michael.carter.house@coleg.gov,,,,https://aps.ss20.sharpschool.com/UserFiles/Servers/Server_3217444/Image/Board%20of%20Education/Members/Carter_Michael_152-200x300.jpg,https://leg.colorado.gov/legislators/michael-carter,https://ballotpedia.org/Michael_Carter_(Colorado);https://leg.colorado.gov/legislators/michael-carter;https://www.linkedin.com/in/michael-carter-82a0196,,,,,,,,,,,
ocd-person/b680cb39-442c-4dd2-81bd-88696cfe9df2,Mike Weissman,Democratic,28,upper,Mike,Weissman,Male,mike.weissman.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_weissman%2Cmike.jpg?itok=7RFIpBao,https://leg.colorado.gov/legislators/mike-weissman,https://ballotpedia.org/Mike_Weissman;https://en.wikipedia.org/wiki/Mike_Weissman;https://justfacts.votesmart.org/candidate/biography/169997/mike-weissman;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/mike-weissman;https://www.linkedin.com/in/mjweissman,,,,,,,,,,,
ocd-person/d8b6809c-61d9-4ea3-b21b-c846051468c2,Monica Duran,Democratic,23,lower,Monica,Duran,Female,monica.duran.house@coleg.gov,,1960-01-08,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_duran%2C%20monica.jpg?itok=weFukimD,https://leg.colorado.gov/legislators/monica-duran,https://ballotpedia.org/Monica_Duran;https://en.wikipedia.org/wiki/Monica_Duran;https://justfacts.votesmart.org/candidate/biography/173284/monica-duran;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/monica-duran;https://www.linkedin.com/in/monica-duran-25a96726,,,,,,,,,,,
ocd-person/64f01ef4-238f-4e48-9657-e221e0d030c0,Naquetta Ricks,Democratic,40,lower,Naquetta,Ricks,Female,naquetta.ricks.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_ricks%2Cnaquetta-.jpg?itok=ZtahH919,https://leg.colorado.gov/legislators/naquetta-ricks,https://ballotpedia.org/Naquetta_Ricks;https://en.wikipedia.org/wiki/Naquetta_Ricks;https://justfacts.votesmart.org/candidate/191811/naquetta-ricks;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/naquetta-ricks;https://www.linkedin.com/in/naquetta-ricks-mba-726a19b,,,,,,,,,,,
ocd-person/4d753f6e-b7e3-420d-a684-e9a27f7ab27b,Nick Hinrichsen,Democratic,3,upper,Nick,Hinrichsen,Male,nick.hinrichsen.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_hinrichsen%2Cnick.jpg?itok=dwNkn_3k,https://leg.colorado.gov/legislators/nick-hinrichsen,https://ballotpedia.org/Nick_Hinrichsen;https://en.wikipedia.org/wiki/Nick_Hinrichsen;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/nick-hinrichsen;https://www.linkedin.com/in/nick-hinrichsen-b1722468,,,,,,,,,,,
ocd-person/04df7ed2-3683-4e00-ae08-9660cd6d878b,Rebecca Keltie,Republican,16,lower,Rebecca,Keltie,Female,rebecca.keltie.house@coleg.gov,,1970-04-15,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Rebecca_Keltie_new.jpeg,https://leg.colorado.gov/legislators/rebecca-keltie,https://ballotpedia.org/Rebecca_Keltie;https://en.wikipedia.org/wiki/Rebecca_Keltie;https://leg.colorado.gov/legislators/rebecca-keltie;https://www.linkedin.com/in/rebecca-keltie-9155b63,,,,,,,,,,,
ocd-person/ef2507af-95ba-4a2f-84d5-84771785bfc2,Rebekah Stewart,Democratic,30,lower,Rebekah,Stewart,Female,rebekah.stewart.house@coleg.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RebekahStewart2024.jpeg,https://leg.colorado.gov/legislators/rebekah-stewart,https://ballotpedia.org/Rebekah_Stewart;https://leg.colorado.gov/legislators/rebekah-stewart;https://www.linkedin.com/in/rebekahforco;https://www.linkedin.com/in/rebekahkstewart,,,,,,,,,,,
ocd-person/d5be5146-f7a9-46eb-86f9-b0d1cebc4e9c,Regina English,Democratic,17,lower,Regina,English,Female,regina.english.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_english%2Cregina.jpg?itok=JnUXbH3O,https://leg.colorado.gov/legislators/regina-english,https://ballotpedia.org/Regina_English;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/regina-english;https://www.linkedin.com/in/regina-english-1b4bb218,,,,,,,,,,,
ocd-person/5dae0c7f-430e-42a2-906d-9e177782f91b,Rick Taggart,Republican,55,lower,Rick,Taggart,Male,rick.taggart.house@coleg.gov,,1950-09-28,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_taggartrick.jpg?itok=nCWfv2vG,https://leg.colorado.gov/legislators/rick-taggart,https://ballotpedia.org/Rick_Taggart;https://en.wikipedia.org/wiki/Rick_Taggart;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/rick-taggart;https://www.linkedin.com/in/rick-taggart-b3b44128,,,,,,,,,,,
ocd-person/ab377224-ab70-4c20-a535-baa429520e7c,Robert Rodriguez,Democratic,32,upper,Robert,Rodriguez,Male,robert.rodriguez.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rodriguez%2Crobert.jpg?itok=n2lsSdht,https://leg.colorado.gov/legislators/robert-rodriguez,https://ballotpedia.org/Robert_Rodriguez_(Colorado);https://en.wikipedia.org/wiki/Robert_Rodriguez_(politician);https://justfacts.votesmart.org/candidate/biography/181713/robert-rodriguez;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/robert-rodriguez,,,,,,,,,,,
ocd-person/45cd06eb-9967-4468-9e4e-677549e7638d,Rod Pelton,Republican,35,upper,Rod,Pelton,Male,rod.pelton.senate@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_pelton%2C%20rod.jpg?itok=UiBGO0En,https://leg.colorado.gov/legislators/rod-pelton,https://ballotpedia.org/Rod_Pelton;https://en.wikipedia.org/wiki/Rod_Pelton;https://justfacts.votesmart.org/candidate/biography/148937/rod-pelton;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/rod-pelton,,,,,,,,,,,
ocd-person/9b1256a4-11c6-4c9e-81e6-2e0a3c5871be,Ron Weinberg,Republican,51,lower,Ron,Weinberg,Male,ron.weinberg.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rep%20ron%20weinberg.jpg?itok=7Z-RCYNp,https://leg.colorado.gov/legislators/ron-weinberg,https://ballotpedia.org/Ron_Weinberg;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/ron-weinberg;https://www.linkedin.com/in/ron-weinberg-03129371,,,,,,,,,,,
ocd-person/fff006df-2e97-49e4-a0a8-8ace6a38c3ac,Rose Pugliese,Republican,14,lower,Rose,Pugliese,Female,rose.pugliese.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_pugliese%2Crose.jpg?itok=u58QR1cb,https://leg.colorado.gov/legislators/rose-pugliese,https://ballotpedia.org/Rose_Pugliese;https://en.wikipedia.org/wiki/Rose_Pugliese;https://justfacts.votesmart.org/candidate/biography/148997/rose-pugliese;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/rose-pugliese;https://www.linkedin.com/in/rose-pugliese-53751b150,,,,,,,,,,,
ocd-person/dd44278d-c02f-4c51-b686-ed8c85bb6718,Ryan Armagost,Republican,64,lower,Ryan,Armagost,Male,ryan.armagost.house@coleg.gov,,1979-03-11,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_armagost%2Cryan.jpg?itok=XZOPNKg2,https://leg.colorado.gov/legislators/ryan-armagost,https://ballotpedia.org/Ryan_Armagost;https://en.wikipedia.org/wiki/Ryan_Armagost;https://justfacts.votesmart.org/candidate/biography/206242/ryan-armagost;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/ryan-armagost;https://www.linkedin.com/in/ryan-armagost-b0534395,,,,,,,,,,,
ocd-person/e7b1210b-3400-4ad4-a461-a55023e54042,Ryan Gonzalez,Republican,50,lower,Ryan,Gonzalez,Male,ryan.gonzalez.house@coleg.gov,,1994-12-25,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ryangonzalez.jpeg,https://leg.colorado.gov/legislators/ryan-gonzalez,https://ballotpedia.org/Ryan_Gonzalez;https://leg.colorado.gov/legislators/ryan-gonzalez;https://www.linkedin.com/in/ryanagonzalez,,,,,,,,,,,
ocd-person/66254480-6178-4312-8a18-268ec84153cc,Scott Bottoms,Republican,15,lower,Scott,Bottoms,Male,scott.bottoms.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_scott%20bottoms.jpg?itok=q9FETlLN,https://leg.colorado.gov/legislators/scott-bottoms,https://ballotpedia.org/Scott_Bottoms;https://en.wikipedia.org/wiki/Scott_Bottoms;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/scott-bottoms;https://www.linkedin.com/in/scott-bottoms-48425b81,,,,,,,,,,,
ocd-person/fb530f21-a08e-473c-b215-9a4de6a86ee9,Scott Bright,Republican,13,upper,Scott,Bright,Male,scott.bright.senate@coleg.gov,,1970-03-20,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ScottBright.jpg,https://leg.colorado.gov/legislators/scott-bright,https://ballotpedia.org/Scott_Bright_(Colorado);https://leg.colorado.gov/legislators/scott-bright;https://scottbright.net;https://www.linkedin.com/in/scott-bright-6874378,,,,,,,,,,,
ocd-person/56e058a4-2a75-4864-8d5e-18c1c98f6960,Sean Camacho,Democratic,6,lower,Sean,Camacho,Male,sean.camacho.house@coleg.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/SeanCamacho2024.jpeg,https://leg.colorado.gov/legislators/sean-camacho,https://ballotpedia.org/Sean_Camacho;https://en.wikipedia.org/wiki/Sean_Camacho;https://leg.colorado.gov/legislators/sean-camacho;https://www.linkedin.com/in/sean-camacho-86462063,,,,,,,,,,,
ocd-person/308dfb14-bd0d-4e11-b86b-384960e3152c,Shannon Bird,Democratic,29,lower,Shannon,Bird,Female,shannon.bird.house@coleg.gov,,1969-04-23,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_bird%2Cshannon.jpg?itok=CealA-8A,https://leg.colorado.gov/legislators/shannon-bird,https://ballotpedia.org/Shannon_Bird;https://en.wikipedia.org/wiki/Shannon_Bird;https://justfacts.votesmart.org/candidate/biography/173290/shannon-bird;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/shannon-bird;https://www.linkedin.com/in/shannon-bird-7418b684,,,,,,,,,,,
ocd-person/b44045eb-e2fb-4723-9e91-d68fb55c0bf7,Sheila Lieder,Democratic,28,lower,Sheila,Lieder,Female,sheila.lieder.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lieder%2Csheila.jpg?itok=eytxsbcE,https://leg.colorado.gov/legislators/sheila-lieder,https://ballotpedia.org/Sheila_Lieder;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/sheila-lieder;https://www.linkedin.com/in/sheilalieder,,,,,,,,,,,
ocd-person/3e7145a3-8729-497c-a168-db98d22cf015,Stephanie Luck,Republican,60,lower,Stephanie,Luck,Female,stephanie.luck.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_luck%2C%20stephanie.jpg?itok=b1DCrqcw,https://leg.colorado.gov/legislators/stephanie-luck,https://ballotpedia.org/Stephanie_Luck;https://en.wikipedia.org/wiki/Stephanie_Luck;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/stephanie-luck;https://www.linkedin.com/in/smluck,,,,,,,,,,,
ocd-person/09af4a19-c07e-49b2-b320-104f3784705b,Steven Woodrow,Democratic,2,lower,Steven,Woodrow,Male,steven.woodrow.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_woodrow%2Csteven-.jpg?itok=s0Qxv3Oj,https://leg.colorado.gov/legislators/steven-woodrow,https://ballotpedia.org/Steven_Woodrow;https://en.wikipedia.org/wiki/Steven_Woodrow;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/steven-woodrow;https://www.linkedin.com/in/stevenlezell,,,,,,,,,,,
ocd-person/489b3afa-1e08-40f4-918a-f01c186b6f73,Tammy Story,Democratic,25,lower,Tammy,Story,Female,tammy.story.house@coleg.gov,,1959-02-24,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_story%2Ctammy.jpg?itok=NP2YRnLu,https://leg.colorado.gov/legislators/tammy-story,https://ballotpedia.org/Tammy_Story;https://en.wikipedia.org/wiki/Tammy_Story;https://justfacts.votesmart.org/candidate/biography/169987/tammy-story;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/tammy-story,,,,,,,,,,,
ocd-person/851b5f31-0694-4674-a3b8-468b6eb1f0a8,Tisha Mauro,Democratic,46,lower,Tisha,Mauro,Female,tisha.mauro.house@coleg.gov,,,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_t%20mauro.jpg?itok=05-hhChK,https://leg.colorado.gov/legislators/tisha-mauro,https://ballotpedia.org/Tisha_Mauro;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/tisha-mauro;https://www.linkedin.com/in/tisha-mauro-248a5733,,,,,,,,,,,
ocd-person/dc9056b8-fb9c-4a66-99b8-210acce64bff,Tom Sullivan,Democratic,27,upper,Tom,Sullivan,Male,tom.sullivan.senate@coleg.gov,,1956-05-17,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_sullivan%2Ctom.jpg?itok=rbln5IBq,https://leg.colorado.gov/legislators/tom-sullivan,https://ballotpedia.org/Tom_Sullivan_(Colorado);https://en.wikipedia.org/wiki/Tom_Sullivan_(Colorado_politician);https://justfacts.votesmart.org/candidate/biography/169958/tom-sullivan;https://leg.colorado.gov/legislators;https://leg.colorado.gov/legislators/tom-sullivan,,,,,,,,,,,
