id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/b82b9b71-1d83-4f91-9a7f-8adec73b023f,Lisa Krasner,Republican,16,upper,Lisa,Krasner,Female,lisa.krasner@sen.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/Krasner.Lisa.327.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=327;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/26;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/16,https://ballotpedia.org/Lisa_Krasner;https://en.wikipedia.org/wiki/Lisa_Krasner;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=327;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/26;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/16;https://www.linkedin.com/in/lisa-krasner-36a345b4;https://www.lisakrasnerfornevada.com/meet-lisa,,,,,,,,,,,
ocd-person/f3c4b2a7-2a24-4ba2-9894-421daed2d117,Lori Rogich,Republican,11,upper,Lori,Rogich,Female,lori.rogich@sen.state.nv.us,,,,http://www.leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/Rogich.Lori.425.jpg,https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/11,https://ballotpedia.org/Lori_Rogich;https://en.wikipedia.org/wiki/Lori_Rogich;https://justfacts.votesmart.org/candidate/biography/215911/lori-rogich;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/11;https://www.linkedin.com/in/lori-rogich-249029174,,,,,,,,,,,
ocd-person/0435a1f4-d8e4-43d9-9ac1-788a0aed92e4,Marilyn Dondero Loop,Democratic,8,upper,Marilyn,Dondero Loop,Female,marilyn.donderoloop@sen.state.nv.us,,,,http://leg.state.nv.us/Session/80th2019/legislators/Senators/Images/DonderoLoop.Marilyn.92.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=92;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/8,https://ballotpedia.org/Marilyn_Dondero_Loop;https://en.wikipedia.org/wiki/Marilyn_Dondero_Loop;https://justfacts.votesmart.org/candidate/biography/106888/marilyn-dondero-loop;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=92;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/8;https://www.linkedin.com/in/marilyn-dondero-loop-aa496b78,,,,"9811 W. Charleston Blvd. Suite 2-420, Las Vegas, NV 89117",,,,,,,
ocd-person/bd27bab3-8a47-439f-8ae5-8ce3ba534f90,Max Carter,Democratic,12,lower,Max,Carter,Male,max.carter@asm.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Assembly/Images/Carter.Max.393.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/12,"https://ballotpedia.org/Max_Carter_II;https://en.wikipedia.org/wiki/Max_Carter;https://justfacts.votesmart.org/candidate/204180/max-carter;https://nevadarealtorssupport.com/max-carter-ii;https://www.carter4nv.com/about-max;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/12;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/12                               "";https://www.linkedin.com/in/max-carter-ii-0b630867",,,,"181 Clayton St., Las Vegas, NV 89110",,,,,,,
ocd-person/860029b3-070b-4c23-a826-51948c5d995c,Melanie Scheible,Democratic,9,upper,Melanie,Scheible,Female,melanie.scheible@sen.state.nv.us,,1989-05-27,,http://leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/Scheible.Melanie.358.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=358;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/9,https://ballotpedia.org/Melanie_Scheible;https://en.wikipedia.org/wiki/Melanie_Scheible;https://justfacts.votesmart.org/candidate/biography/180937/melanie-scheible;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=358;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/9;https://www.linkedin.com/in/melanie-scheible-52351622,,,,"4030 S. Jones Blvd. #30125, Las Vegas, NV 89173",,,,,,,
ocd-person/5cafbfaf-3066-4080-9754-b53f337ba4ba,Melissa Hardy,Republican,22,lower,Melissa,Hardy,Female,melissa.hardy@asm.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Hardy.Melissa.364.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=364;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/22,https://ballotpedia.org/Melissa_Hardy;https://en.wikipedia.org/wiki/Melissa_Hardy;https://justfacts.votesmart.org/candidate/180981/melissa-hardy;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=364;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/22;https://www.linkedin.com/in/melissa-hardy-59505a26,,,,"2654 W. Horizon Ridge Parkway Suite B5-67, Henderson, NV 89052",,,,,,,
ocd-person/d4a1125a-69d2-4de1-a4b4-af2aae20de09,Natha Anderson,Democratic,30,lower,Natha,Anderson,Female,natha.anderson@asm.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Anderson.Natha.375.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=375;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/30,https://ballotpedia.org/Natha_Anderson;https://en.wikipedia.org/wiki/Natha_Anderson;https://justfacts.votesmart.org/candidate/biography/191357/natha-anderson;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=375;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/30,,,,"1924 Rio Tinto Drive, Sparks, NV 89434",,,,,,,
ocd-person/d2ca0a59-3bf1-4e1c-b4d7-9da33a4c5152,Nicole Cannizzaro,Democratic,6,upper,Nicole,Cannizzaro,Female,nicole.cannizzaro@sen.state.nv.us,,1983-01-19,,http://leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/Cannizzaro.Nicole.347.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=347;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/6,https://ballotpedia.org/Nicole_Cannizzaro;https://en.wikipedia.org/wiki/Nicole_Cannizzaro;https://justfacts.votesmart.org/candidate/biography/169489/nicole-cannizzaro;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=347;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/6;https://www.linkedin.com/in/nicole-cannizzaro-03152b7,,,,,,,,,,,
ocd-person/a964be66-bd32-48ab-b6c4-9ede22177328,P.K. O'Neill,Republican,40,lower,P.K.,O'Neill,Male,pk.oneill@asm.state.nv.us,,,,http://leg.state.nv.us/Session/81st2021/legislators/Assembly/Images/ONeill.PhilipPK.285.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=285;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/40,https://ballotpedia.org/Philip_O%27Neill;https://en.wikipedia.org/wiki/P._K._O%27Neill;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=285;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/40;https://www.linkedin.com/in/pk-oneill-19036037,,,,"1216 Sonoma St., Carson City, NV 89701",,,,,,,
ocd-person/0460d67c-f5e3-4ff8-82c3-27caabeff9a2,Rebecca Edgeworth,Republican,35,lower,Rebecca,Edgeworth,Female,rebecca.edgeworth@asm.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Edgeworth.Rebecca.411.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/35,https://ballotpedia.org/Rebecca_Edgeworth;https://justfacts.votesmart.org/candidate/215873/rebecca-edgeworth;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/35,,,,"8400 W. Sunset Road Suite 300, Las Vegas, NV 89113",,,,,,,
ocd-person/eae59702-f6de-431e-98f0-9c4bc5b6e059,Reuben D'Silva,Democratic,28,lower,Reuben,D'Silva,Male,reuben.dsilva@asm.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Assembly/Images/DSilva.Reuben.401.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/28,https://ballotpedia.org/Reuben_D%27Silva;https://dsilvafornevada.com/copy-of-biography;https://en.wikipedia.org/wiki/Reuben_D%27Silva;https://justfacts.votesmart.org/candidate/biography/169437/reuben-dsilva;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/28;https://www.linkedin.com/in/reuben-d-silva-90077414,,,,,,,,,,,
ocd-person/204b492e-4b29-4e8e-9c3e-d2d0f0a8ceea,Rich DeLong,Republican,26,lower,Rich,DeLong,Male,rich.delong@asm.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Assembly/Images/DeLong.Rich.399.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/26,https://ballotpedia.org/Rich_DeLong;https://en.wikipedia.org/wiki/Rich_DeLong;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/26;https://www.linkedin.com/in/richard-delong-b5771319,,,,"59 Damonte Ranch Parkway Suite 543, Reno, NV 89521",,,,,,,
ocd-person/05dee0b4-bfea-4473-b253-739895818b0d,Roberta Lange,Democratic,7,upper,Roberta,Lange,Female,roberta.lange@sen.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/Lange.Roberta.383.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=383;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/7,https://ballotpedia.org/Roberta_Lange;https://en.wikipedia.org/wiki/Roberta_Lange;https://justfacts.votesmart.org/candidate/191084/roberta-lange;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=383;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/7;https://www.linkedin.com/in/robertalange,,,,"2030 Irwin Circle, Las Vegas, NV 89119",,,,,,,
ocd-person/6aa57859-c195-4a44-9404-b6e2bbe4ac04,Robin Titus,Republican,17,upper,Robin,Titus,Female,robin.titus@sen.state.nv.us,,1954-02-21,,http://leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/Titus.Robin.281.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=281;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/38;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/17,https://ballotpedia.org/Robin_Titus;https://en.wikipedia.org/wiki/Robin_L._Titus;https://justfacts.votesmart.org/candidate/biography/151015/robin-titus;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=281;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/38;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/17;https://www.linkedin.com/in/dr-robin-titus-a4917126,,,,,,,,,,,
ocd-person/d84ad99c-617a-4d33-a351-8bde19868746,Rochelle Nguyen,Democratic,3,upper,Rochelle,Nguyen,Female,rochelle.nguyen@sen.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Senators/Images/Nguyen.Rochelle.372.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=372;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/10;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/3,https://ballotpedia.org/Rochelle_Nguyen;https://en.wikipedia.org/wiki/Rochelle_Nguyen;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=372;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/10;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/3,,,,,,,,,,,
ocd-person/25e09131-39e3-4c58-96b0-6c1ac9e74b19,Sandra Jauregui,Democratic,41,lower,Sandra,Jauregui,Female,sandra.jauregui@asm.state.nv.us,,1983-10-31,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Jauregui.Sandra.344.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=344;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/41,https://ballotpedia.org/Sandra_Jauregui;https://en.wikipedia.org/wiki/Sandra_Jauregui;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=344;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/41;https://www.linkedin.com/in/sandra-jauregui-856631a7,,,,"7582 Las Vegas Blvd. South Number 118, Las Vegas, NV 89123",,,,,,,
ocd-person/99f4f903-1c4f-49f0-835f-c0b9b1aa0317,Selena La Rue Hatch,Democratic,25,lower,Selena,La Rue Hatch,Female,selena.la.rue.hatch@asm.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Assembly/Images/LaRueHatch.Selena.398.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/25,https://ballotpedia.org/Selena_La_Rue_Hatch;https://en.wikipedia.org/wiki/Selena_La_Rue_Hatch;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/25,,,,"1580 Grand Point Way Number 33879, Reno, NV 89533",,,,,,,
ocd-person/59a3b5f2-a135-48e5-9baa-98585f8ff35e,Selena Torres-Fossett,Democratic,3,lower,Selena,Torres-Fossett,Female,selena.torres@asm.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Torres.Selena.359.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=359;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/3,https://ballotpedia.org/Selena_Torres;https://en.wikipedia.org/wiki/Selena_Torres;https://justfacts.votesmart.org/candidate/180952/selena-torres;https://justfacts.votesmart.org/candidate/biography/180952/selena-torres;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=359;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/3;https://www.linkedin.com/in/selena-torres-6a755683,,,,"1027 S. Rainbow Blvd. Number 122, Las Vegas, NV 89145",,,,,,,
ocd-person/1fa69460-c910-4cf1-acfb-1d44c342e658,Shea Backus,Democratic,37,lower,Shea,Backus,Female,shea.backus@asm.state.nv.us,,,,http://leg.state.nv.us/Session/80th2019/legislators/Assembly/Images/Backus.Shea.368.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/37,https://ballotpedia.org/Shea_Backus;https://en.wikipedia.org/wiki/Shea_Backus;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/37;https://www.linkedin.com/in/shea-backus-7369231b,,,,"2251 N. Rampart Blvd. Number 587, Las Vegas, NV 89128",,,,,,,
ocd-person/4acffaa7-5568-47e3-b476-bdf23867605e,Shelly Crawford,Democratic,1,upper,Shelly,Crawford,Female,shelly.cruzcrawford@sen.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Senators/Images/CruzCrawford.MicheleeShelly.419.jpg,https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/1,https://ballotpedia.org/Michelee_Crawford;https://justfacts.votesmart.org/candidate/215905/shelly-crawford;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/1;https://www.linkedin.com/in/michelee-crawford-ronnow-es-3ab761274,,,,"5251 Elvis Presley Court, Las Vegas, NV 89131",,,,,,,
ocd-person/a0553b6f-7142-4321-9e3a-c089447d3a78,Skip Daly,Democratic,13,upper,Skip,Daly,Male,skip.daly@sen.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Senators/Images/Daly.Skip.155.jpg,https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/13,https://ballotpedia.org/Skip_Daly;https://en.wikipedia.org/wiki/Skip_Daly;https://justfacts.votesmart.org/candidate/biography/121904/skip-daly;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current;https://www.leg.state.nv.us/App/Legislator/A/Senate/Current/13;https://www.linkedin.com/in/skip-daly-01a69a84,,,,"2180 4th St., Sparks, NV 89431",,,,,,,
ocd-person/4caae060-1c91-4d9d-a8f9-83d74c7d0f58,Steve Yeager,Democratic,9,lower,Steve,Yeager,Male,steve.yeager@asm.state.nv.us,,1978-10-13,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Yeager.Steve.310.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=310;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/9,https://ballotpedia.org/Steve_Yeager;https://en.wikipedia.org/wiki/Steve_Yeager_(politician);https://justfacts.votesmart.org/candidate/biography/152786/steve-yeager;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=310;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/9;https://www.linkedin.com/in/steve-yeager-a2598882;https://www.yeager4nevada.com/about.html,,,,"10120 W. Flamingo Road Suite 4162, Las Vegas, NV 89147",,,,,,,
ocd-person/1af6f404-0dfc-424a-b6df-227f45782504,Tanya Flanagan,Democratic,7,lower,Tanya,Flanagan,Female,tanya.flanagan@asm.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/Flanagan.Tanya.423.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/7,https://ballotpedia.org/Tanya_Flanagan;https://justfacts.votesmart.org/candidate/political-courage-test/215897/tanya-flanagan;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/7;https://www.linkedin.com/in/tanya-flanagan-8676882,,,,"7230 Amigo St., Las Vegas, NV 89119",,,,,,,
ocd-person/7b7e4737-3bd7-462f-894f-1397a87f04ab,Toby Yurek,Republican,19,lower,Toby,Yurek,Male,toby.yurek@asm.state.nv.us,,,,http://leg.state.nv.us/Session/82nd2023/legislators/Assembly/Images/Yurek.Toby.396.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/19,https://ballotpedia.org/Thaddeus_Yurek;https://en.wikipedia.org/wiki/Toby_Yurek;https://justfacts.votesmart.org/candidate/204202/thaddeus-yurek;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/19;https://www.linkedin.com/in/thaddeus-yurek-6978394;https://www.tobyyurek.com/about,,,,,,,,,,,
ocd-person/fc07db44-bc3c-412b-a15e-dd013220411a,Tracy Brown-May,Democratic,42,lower,Tracy,Brown-May,Female,tracy.brownmay@asm.state.nv.us,,,,http://leg.state.nv.us/Session/83rd2025/legislators/Assembly/Images/BrownMay.Tracy.353.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/42,https://ballotpedia.org/Tracy_Brown-May;https://en.wikipedia.org/wiki/Tracy_Brown-May;https://justfacts.votesmart.org/candidate/195813/tracy-brown-may;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/42;https://www.linkedin.com/in/tracy-brown-may-a660a639,,,,"7230 Amigo St. Number 203, Las Vegas, NV 89119",,,,,,,
ocd-person/00175071-948a-4814-b66e-b07b2ec7785d,Venicia Considine,Democratic,18,lower,Venicia,Considine,Female,venicia.considine@asm.state.nv.us,,,,http://leg.state.nv.us/Session/81st2021/legislators/Assembly/Images/Considine.Venicia.380.jpg,https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=380;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/18,https://ballotpedia.org/Venicia_Considine;https://en.wikipedia.org/wiki/Venicia_Considine;https://justfacts.votesmart.org/candidate/biography/107008/venicia-considine;https://www.leg.state.nv.us/App/Legislator/A/api/81st2021/Legislator?id=380;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/18;https://www.linkedin.com/in/venicia-considine-532aa63,,,,,,,,,,,
ocd-person/c1af6bc9-bae5-4174-a2f1-6b4d3c5fc496,Venise Karris,Democratic,10,lower,Venise,Karris,Female,venise.karris@asm.state.nv.us,,1957-02-01,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/VeniseKarris2024.jpg,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/10,https://ballotpedia.org/Venise_Karris;https://justfacts.votesmart.org/candidate/key-votes/215840/venise-karris;https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current/10,,,,"2208 Kirkland Ave., Las Vegas, NV 89102",,,,,,,
