id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/fe5950b8-b6e8-4a95-87b5-fd569f43b286,John Sjaarda,Republican,2,lower,John,Sjaarda,Male,john.sjaarda@sdlegislature.gov,,,,https://www.johnsjaarda.net/images/103440/Profile_Photo.png,https://sdlegislature.gov/Legislators/Profile/4439/Detail;https://sdlegislature.gov/Legislators/Profile/4667/Detail,https://ballotpedia.org/John_Sjaarda;https://sdlegislature.gov/Legislators/Profile/4439/Detail;https://sdlegislature.gov/Legislators/Profile/4667/Detail;https://www.johnsjaarda.net/meet_john,,,,,,,,,,,
ocd-person/912b0c53-5674-42b0-8f22-8ccd01c3264c,Jon Hansen,Republican,25,lower,Jon,Hansen,Male,jon.hansen@sdlegislature.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jon_Hansen.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1635&Session=2019;https://sdlegislature.gov/Legislators/Profile/1798/Detail;https://sdlegislature.gov/Legislators/Profile/4366/Detail;https://sdlegislature.gov/Legislators/Profile/4611/Detail,https://ballotpedia.org/Jon_Hansen;https://en.wikipedia.org/wiki/Jon_Hansen;https://justfacts.votesmart.org/candidate/biography/121385/jon-hansen;https://redstonelawfirm.com/team/jon-hansen;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1635&Session=2019;https://sdlegislature.gov/Legislators/Profile/1798/Detail;https://sdlegislature.gov/Legislators/Profile/4366/Detail;https://sdlegislature.gov/Legislators/Profile/4611/Detail;https://www.linkedin.com/in/jon-hansen-400459113,,,,,,,,,,,
ocd-person/6ca3c0b7-e0d2-4d68-8b33-725c378ff130,Josephine Garcia,Republican,5,lower,Josephine,Garcia,Female,josephine.garcia@sdlegislature.gov,,,,"https://static.wixstatic.com/media/3f6c9b_7103450fc62d4fb8acfceb568e4a1545~mv2.jpg/v1/fill/w_705,h_802,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/3f6c9b_7103450fc62d4fb8acfceb568e4a1545~mv2.jpg",https://sdlegislature.gov/Legislators/Profile/4705/Detail,https://ballotpedia.org/Josephine_Garcia_(South_Dakota);https://sdlegislature.gov/Legislators/Profile/4705/Detail,,,,,,,,,,,
ocd-person/3a454e94-ca27-4e34-b603-c2768c047bc3,Joy Hohn,Republican,9,upper,Joy,Hohn,Female,joy.hohn@sdlegislature.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/jhohn.jpg,https://sdlegislature.gov/Legislators/Profile/4723/Detail,https://ballotpedia.org/Joy_Hohn;https://sdlegislature.gov/Legislators/Profile/4723/Detail,,,,,,,,,,,
ocd-person/8fabf252-4409-4c1f-b754-ab54759ea3ce,Julie Auch,Republican,18,lower,Julie,Auch,Female,julie.auch@sdlegislature.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JulieAuch.png,https://sdlegislature.gov/Legislators/Profile/4445/Detail;https://sdlegislature.gov/Legislators/Profile/4473/Detail;https://sdlegislature.gov/Legislators/Profile/4580/Detail,https://ballotpedia.org/Julie_Auch;https://sdlegislature.gov/Legislators/Profile/4445/Detail;https://sdlegislature.gov/Legislators/Profile/4473/Detail;https://sdlegislature.gov/Legislators/Profile/4580/Detail;https://www.linkedin.com/in/julie-auch-a8813213,,,,,,,,,,,
ocd-person/892b6289-0bd8-441d-94bf-30e6f1cfce49,Kadyn Wittman,Democratic,15,lower,Kadyn,Wittman,Female,kadyn.wittman@sdlegislature.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/KadynWittman.png,https://sdlegislature.gov/Legislators/Profile/4461/Detail;https://sdlegislature.gov/Legislators/Profile/4575/Detail;https://sdlegislature.gov/Legislators/Profile/4682/Detail,https://ballotpedia.org/Kadyn_Wittman;https://en.wikipedia.org/wiki/Kadyn_Wittman;https://sdlegislature.gov/Legislators/Profile/4461/Detail;https://sdlegislature.gov/Legislators/Profile/4575/Detail;https://sdlegislature.gov/Legislators/Profile/4682/Detail;https://www.linkedin.com/in/kadyn-wittman,,,,,,,,,,,
ocd-person/0baaa53b-6468-4de4-98ce-bf1e218f8d38,Kaley Nolz,Republican,20,lower,Kaley,Nolz,Female,kaley.nolz@sdlegislature.gov,,,,https://cdn.shopify.com/s/files/1/0610/2872/9046/files/IMG_7689_480x480.jpg?v=1708552521,https://sdlegislature.gov/Legislators/Profile/4689/Detail,https://ballotpedia.org/Kaley_Nolz;https://sdlegislature.gov/Legislators/Profile/4689/Detail,,,,,,,,,,,
ocd-person/0c864308-04a8-4b22-af5b-5d718046b99f,Karla Lems,Republican,16,lower,Karla,Lems,Female,karla.lems@sdlegislature.gov,,,,https://gray-ksfy-prod.cdn.arcpublishing.com/resizer/fX4I5GWdwjL88Z9n8a1Dah-NctM=/980x0/smart/filters:quality(85)/cloudfront-us-east-1.images.arcpublishing.com/gray/72HOS665ZZDWHPEMYA6BWMS6BA.jpg,https://sdlegislature.gov/Legislators/Profile/4443/Detail;https://sdlegislature.gov/Legislators/Profile/4524/Detail;https://sdlegislature.gov/Legislators/Profile/4631/Detail,https://ballotpedia.org/Karla_Lems;https://sdlegislature.gov/Legislators/Profile/4443/Detail;https://sdlegislature.gov/Legislators/Profile/4524/Detail;https://sdlegislature.gov/Legislators/Profile/4631/Detail,,,,,,,,,,,
ocd-person/f2a2616a-c0d4-45d2-8c52-2c8d7dac5e26,Kathy Rice,Republican,29,lower,Kathy,Rice,Female,kathy.rice@sdlegislature.gov,,,,https://gray-kota-prod.gtv-cdn.com/resizer/v2/J7PTGE337BGX3PYCKMQSGVCMWI.jpg?auth=219de6028a2c39d4fe6c781ce1d7fbf5c6d380c1863d80fe91b11b9e80c54ea1&width=980&height=1030&smart=true,https://sdlegislature.gov/Legislators/Profile/4711/Detail,https://ballotpedia.org/Kathy_Rice;https://justfacts.votesmart.org/candidate/biography/205155/kathy-rice;https://sdlegislature.gov/Legislators/Profile/4711/Detail;https://www.linkedin.com/in/kathy-rice-503998141,,,,,,,,,,,
ocd-person/8125bf75-9ccc-41c4-b76b-3e84dc083c43,Kent Roe,Republican,4,lower,Kent,Roe,Male,kent.roe@sdlegislature.gov,,,,https://static.votesmart.org/static/canphoto/216142.jpg,https://sdlegislature.gov/Legislators/Profile/4713/Detail,https://ballotpedia.org/Kent_Roe;https://justfacts.votesmart.org/candidate/biography/216142/kent-roe;https://sdlegislature.gov/Legislators/Profile/4713/Detail,,,,,,,,,,,
ocd-person/708ee344-687f-499a-9f52-48cb79686167,Keri Weems,Republican,11,lower,Keri,Weems,Female,keri.weems@sdlegislature.gov,,1965-11-08,,https://images.squarespace-cdn.com/content/v1/6633129388483f6e2a0ea63e/4fa432f3-e858-4d44-a401-ddc328a1f893/29d976e1-b6bb-4539-807c-c4e93f10ee4f+%281%29.jpg?format=2500w,https://sdlegislature.gov/Legislators/Profile/4691/Detail,https://ballotpedia.org/Keri_Weems;https://en.wikipedia.org/wiki/Keri_Weems;https://sdlegislature.gov/Legislators/Profile/4691/Detail;https://www.linkedin.com/in/keri-weems-08808491,,,,,,,,,,,
ocd-person/1de26fd7-bcde-486b-b290-afdee6756c7c,Kevin Jensen,Republican,16,upper,Kevin,Jensen,Male,kevin.jensen@sdlegislature.gov,,1954-08-18,,https://sdlegislature.gov/inc/img/Legislators/Jensen_2017.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1427&Session=2019;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1540&Session=2018s;https://sdlegislature.gov/Legislators/Profile/1804/Detail;https://sdlegislature.gov/Legislators/Profile/4374/Detail;https://sdlegislature.gov/Legislators/Profile/4617/Detail,https://ballotpedia.org/Kevin_Jensen_(South_Dakota);https://en.wikipedia.org/wiki/Kevin_D._Jensen;https://justfacts.votesmart.org/candidate/biography/137889/kevin-jensen;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1427&Session=2019;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1540&Session=2018s;https://sdlegislature.gov/Legislators/Profile/1804/Detail;https://sdlegislature.gov/Legislators/Profile/4374/Detail;https://sdlegislature.gov/Legislators/Profile/4617/Detail,,,,,,,,,,,
ocd-person/e94f9d65-3b95-40cb-b3c2-74126023b55f,Kevin Van Diepen,Republican,22,lower,Kevin,Van Diepen,Male,kevin.vandiepen@sdlegislature.gov,,,,https://www.plainsman.com/uploads/original/20240109-142336-0a240151fba44bcc2fecc73323c1cfdd.jpg,https://sdlegislature.gov/Legislators/Profile/4699/Detail,https://ballotpedia.org/Kevin_Van_Diepen;https://justfacts.votesmart.org/candidate/biography/216262/kevin-van-diepen;https://sdlegislature.gov/Legislators/Profile/4699/Detail,,,,,,,,,,,
ocd-person/bd74c8bf-cc11-4bfc-a721-269a01a6ccb1,Kyle Schoenfish,Republican,19,upper,Kyle,Schoenfish,Male,kyle.schoenfish@sdlegislature.gov,,1987-11-01,,http://sdlegislature.gov/inc/img/Legislators/Schoenfish_2019.jpg,https://sdlegislature.gov/Legislators/Profile/1851/Detail;https://sdlegislature.gov/Legislators/Profile/4414/Detail;https://sdlegislature.gov/Legislators/Profile/4559/Detail;https://sdlegislature.gov/Legislators/Profile/4665/Detail,https://ballotpedia.org/Kyle_Schoenfish;https://en.wikipedia.org/wiki/Kyle_Schoenfish;https://justfacts.votesmart.org/candidate/biography/121354/kyle-schoenfish;https://sdlegislature.gov/Legislators/Profile/1851/Detail;https://sdlegislature.gov/Legislators/Profile/4414/Detail;https://sdlegislature.gov/Legislators/Profile/4559/Detail;https://sdlegislature.gov/Legislators/Profile/4665/Detail,,,,,,,,,,,
ocd-person/7eefd193-a618-4a9b-b416-cd495239ead6,Lana Greenfield,Republican,22,lower,Lana,Greenfield,Female,lana.greenfield@sdlegislature.gov,,1951-01-30,,https://sdlegislature.gov/inc/img/Legislators/GreenfieldLana_2017.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1509&Session=2018s;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1573&Session=2019;https://sdlegislature.gov/Legislators/Profile/1795/Detail;https://sdlegislature.gov/Legislators/Profile/4700/Detail,https://ballotpedia.org/Lana_Greenfield;https://en.wikipedia.org/wiki/Lana_Greenfield;https://justfacts.votesmart.org/candidate/biography/121288/lana-greenfield;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1509&Session=2018s;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1573&Session=2019;https://sdlegislature.gov/Legislators/Profile/1795/Detail;https://sdlegislature.gov/Legislators/Profile/4700/Detail,,,,,,,,,,,
ocd-person/5e23171d-49a3-471f-a6f8-24b057f2d836,Larry Zikmund,Republican,14,upper,Larry,Zikmund,Male,larry.zikmund@sdlegislature.gov,,1946-01-25,,https://sdlegislature.gov/inc/img/Legislators/ZIKMUND_2017.jpg,https://sdlegislature.gov/Legislators/Profile/1870/Detail;https://sdlegislature.gov/Legislators/Profile/4436/Detail;https://sdlegislature.gov/Legislators/Profile/4576/Detail;https://sdlegislature.gov/Legislators/Profile/4683/Detail,https://ballotpedia.org/Larry_P._Zikmund;https://en.wikipedia.org/wiki/Larry_Zikmund;https://justfacts.votesmart.org/candidate/biography/137866/larry-zikmund;https://sdlegislature.gov/Legislators/Profile/1870/Detail;https://sdlegislature.gov/Legislators/Profile/4436/Detail;https://sdlegislature.gov/Legislators/Profile/4576/Detail;https://sdlegislature.gov/Legislators/Profile/4683/Detail,,,,,,,,,,,
ocd-person/a5c8c5c0-c02e-49cf-834b-f8e9d118935a,Lauren Nelson,Republican,18,upper,Lauren,Nelson,Female,lauren.nelson@sdlegislature.gov,,,,https://cdn.socast.io/6942/sites/13/2024/06/04233345/Lauren-Nelson.jpg,https://sdlegislature.gov/Legislators/Profile/4695/Detail,https://ballotpedia.org/Lauren_Nelson_(South_Dakota);https://sdlegislature.gov/Legislators/Profile/4695/Detail,,,,,,,,,,,
ocd-person/81df3498-7677-4749-9753-c1ae9799e444,Liz Larson,Democratic,10,upper,Liz,Larson,Female,liz.larson@sdlegislature.gov,,,,https://images.squarespace-cdn.com/content/v1/5f4289c48c50b9136fcef754/1603556963629-XEPO3FP0WARBK0TRBH52/BRAV6788_whitecoat.jpg?format=750w,https://sdlegislature.gov/Legislators/Profile/4466/Detail;https://sdlegislature.gov/Legislators/Profile/4630/Detail,https://ballotpedia.org/Elizabeth_Larson_(South_Dakota);https://ballotpedia.org/Liz_Larson_(South_Dakota);https://sdlegislature.gov/Legislators/Profile/4466/Detail;https://sdlegislature.gov/Legislators/Profile/4630/Detail;https://www.linkedin.com/in/liz-larson-bohora,,,,,,,,,,,
ocd-person/2b581087-9814-4f0d-80e5-b29a6e7aee67,Liz May,Republican,27,lower,Liz,May,Female,liz.may@sdlegislature.gov,,,,https://sdlegislature.gov/inc/img/Legislators/MAY_2017.jpg,https://sdlegislature.gov/Legislators/Profile/3806/Detail;https://sdlegislature.gov/Legislators/Profile/4388/Detail;https://sdlegislature.gov/Legislators/Profile/4635/Detail,https://ballotpedia.org/Elizabeth_May;https://en.wikipedia.org/wiki/Liz_Marty_May;https://justfacts.votesmart.org/candidate/biography/66336/liz-may;https://sdlegislature.gov/Legislators/Profile/3806/Detail;https://sdlegislature.gov/Legislators/Profile/4388/Detail;https://sdlegislature.gov/Legislators/Profile/4635/Detail,,,,,,,,,,,
ocd-person/533da64d-d703-4d56-9d65-8bf3b730d552,Logan Manhart,Republican,1,lower,Logan,Manhart,Male,logan.manhart@sdlegislature.gov,,1998-07-01,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Logan_Manhart.jpeg,https://sdlegislature.gov/Legislators/Profile/4685/Detail,https://ballotpedia.org/Logan_Manhart;https://en.wikipedia.org/wiki/Logan_Manhart;https://sdlegislature.gov/Legislators/Profile/4685/Detail;https://www.linkedin.com/in/logan-manhart-74b253170,,,,,,,,,,,
ocd-person/04b57e8f-1cbe-4637-84a5-6b2257413d18,Mark Lapka,Republican,23,upper,Mark,Lapka,Male,mark.lapka@sdlegislature.gov,,1980-12-08,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoZm0bH8MRxxVDUSQkCXbPkK3Lm-BaDg8Cog&s,https://sdlegislature.gov/Legislators/Profile/4696/Detail,https://ballotpedia.org/Mark_Lapka;https://justfacts.votesmart.org/candidate/biography/216127/mark-lapka;https://sdlegislature.gov/Legislators/Profile/4696/Detail,,,,,,,,,,,
ocd-person/7dc4b8d9-148b-4622-a6de-b27dc27030be,Marty Overweg,Republican,21,lower,Marty,Overweg,Male,marty.overweg@sdlegislature.gov,,,,http://sdlegislature.gov/inc/img/Legislators/overweg_2020.jpg,https://sdlegislature.gov/Legislators/Profile/1832/Detail;https://sdlegislature.gov/Legislators/Profile/4400/Detail;https://sdlegislature.gov/Legislators/Profile/4542/Detail;https://sdlegislature.gov/Legislators/Profile/4648/Detail,https://ballotpedia.org/Marty_Overweg;https://en.wikipedia.org/wiki/Marty_Overweg;https://justfacts.votesmart.org/candidate/biography/188905/marty-overweg;https://sdlegislature.gov/Legislators/Profile/1832/Detail;https://sdlegislature.gov/Legislators/Profile/4400/Detail;https://sdlegislature.gov/Legislators/Profile/4542/Detail;https://sdlegislature.gov/Legislators/Profile/4648/Detail,,,,,,,,,,,
ocd-person/e03644b8-7ddd-4ae0-a734-6f6e76e735ba,Mary Fitzgerald,Republican,31,lower,Mary,Fitzgerald,Female,mary.fitzgerald@sdlegislature.gov,,,,https://bloximages.chicago2.vip.townnews.com/capjournal.com/content/tncms/assets/v3/editorial/6/bb/6bb95f06-3413-11eb-b8a6-77bddc8623d9/5fc6d265841ef.image.png?resize=630%2C630,https://sdlegislature.gov/Legislators/Profile/3785/Detail;https://sdlegislature.gov/Legislators/Profile/4358/Detail;https://sdlegislature.gov/Legislators/Profile/4607/Detail,https://ballotpedia.org/Mary_Fitzgerald_(South_Dakota);https://en.wikipedia.org/wiki/Mary_Fitzgerald_(politician);https://sdlegislature.gov/Legislators/Profile/3785/Detail;https://sdlegislature.gov/Legislators/Profile/4358/Detail;https://sdlegislature.gov/Legislators/Profile/4607/Detail;https://www.linkedin.com/in/mary-fitzgerald-658b6918,,,,,,,,,,,
ocd-person/8ea8be55-3862-4034-b0c9-8aa418dfc915,Matt Roby,Republican,5,lower,Matt,Roby,Male,matt.roby@sdlegislature.gov,,1984-05-14,,https://bloximages.newyork1.vip.townnews.com/mykxlg.com/content/tncms/assets/v3/editorial/8/8b/88bea3ac-5e1f-11ee-ba1f-dfd780c64f5d/6515af82998be.image.jpg?resize=333%2C500,https://sdlegislature.gov/Legislators/Profile/4704/Detail,https://ballotpedia.org/Matt_Roby;https://justfacts.votesmart.org/candidate/biography/216147/matt-roby;https://sdlegislature.gov/Legislators/Profile/4704/Detail;https://www.linkedin.com/in/mattroby,,,,,,,,,,,
ocd-person/82afbbac-f85b-47ec-aad9-c7218f35d44c,Mellissa Heermann,Republican,7,lower,Mellissa,Heermann,Female,mellissa.heermann@sdlegislature.gov,,,,https://img1.wsimg.com/isteam/ip/805d1e30-7bc9-464e-a3b8-c366e5bfe518/IMG_1300%20(1).JPG,https://sdlegislature.gov/Legislators/Profile/4450/Detail;https://sdlegislature.gov/Legislators/Profile/4613/Detail,https://ballotpedia.org/Mellissa_Heermann;https://sdlegislature.gov/Legislators/Profile/4450/Detail;https://sdlegislature.gov/Legislators/Profile/4613/Detail;https://www.linkedin.com/in/mellissa-heermann-3670208,,,,,,,,,,,
ocd-person/9f5c460a-6f5d-4198-8be2-e78a9d4980bf,Michael Rohl,Republican,1,upper,Michael,Rohl,Male,michael.rohl@sdlegislature.gov,,,,"https://lawmakerdocuments.blob.core.usgovcloudapi.net/photos/rohl,%20michael%20sen-2772%20full%20rt.webp",https://sdlegislature.gov/Legislators/Profile/3805/Detail;https://sdlegislature.gov/Legislators/Profile/4410/Detail;https://sdlegislature.gov/Legislators/Profile/4554/Detail;https://sdlegislature.gov/Legislators/Profile/4660/Detail,https://ballotpedia.org/Michael_Rohl;https://en.wikipedia.org/wiki/Michael_Rohl_(politician);https://sdlegislature.gov/Legislators/Profile/3805/Detail;https://sdlegislature.gov/Legislators/Profile/4410/Detail;https://sdlegislature.gov/Legislators/Profile/4554/Detail;https://sdlegislature.gov/Legislators/Profile/4660/Detail,,,,,,,,,,,
ocd-person/0121d607-e75c-4427-bd76-a6e01434afca,Mike Stevens,Republican,18,lower,Mike,Stevens,Male,mike.stevens@sdlegislature.gov,,1953-01-24,,https://sdlegislature.gov/inc/img/Legislators/STEVENS_2017.jpg,https://sdlegislature.gov/Legislators/Profile/3790/Detail;https://sdlegislature.gov/Legislators/Profile/4421/Detail;https://sdlegislature.gov/Legislators/Profile/4671/Detail,https://ballotpedia.org/Mike_Stevens_(South_Dakota);https://en.wikipedia.org/wiki/Mike_Stevens_%28South_Dakota_politician%29;https://justfacts.votesmart.org/candidate/biography/137892/mike-stevens;https://sdlegislature.gov/Legislators/Profile/3790/Detail;https://sdlegislature.gov/Legislators/Profile/4421/Detail;https://sdlegislature.gov/Legislators/Profile/4671/Detail,,,,,,,,,,,
ocd-person/082e4c6e-c16a-4bfa-8c17-9c46952da446,Mike Derby,Republican,34,lower,Mike,Derby,Male,mike.derby@sdlegislature.gov,,,,https://lloydcompanies.com/wp/wp-content/uploads/2020/07/Mike-Derby-816x1024.jpg,https://sdlegislature.gov/Legislators/Profile/3791/Detail;https://sdlegislature.gov/Legislators/Profile/4350/Detail;https://sdlegislature.gov/Legislators/Profile/4598/Detail,https://ballotpedia.org/Mike_Derby;https://en.wikipedia.org/wiki/Mike_Derby;https://justfacts.votesmart.org/candidate/biography/11354/michael-derby;https://sdlegislature.gov/Legislators/Profile/3791/Detail;https://sdlegislature.gov/Legislators/Profile/4350/Detail;https://sdlegislature.gov/Legislators/Profile/4598/Detail;https://www.linkedin.com/in/mike-derby-44a52260,,,,,,,,,,,
ocd-person/f611d7e5-8438-49da-a323-374bbf0af218,Mike Weisgram,Republican,24,lower,Mike,Weisgram,Male,mike.weisgram@sdlegislature.gov,,,,https://bloximages.chicago2.vip.townnews.com/capjournal.com/content/tncms/assets/v3/editorial/5/dd/5dd71c64-93d9-11ea-a386-83ab371b2512/5eb9d679c54ee.image.jpg,https://sdlegislature.gov/Legislators/Profile/3789/Detail;https://sdlegislature.gov/Legislators/Profile/4429/Detail;https://sdlegislature.gov/Legislators/Profile/4678/Detail,https://ballotpedia.org/Mike_Weisgram;https://en.wikipedia.org/wiki/Mike_Weisgram;https://justfacts.votesmart.org/candidate/191493/michael-weisgram;https://sdlegislature.gov/Legislators/Profile/3789/Detail;https://sdlegislature.gov/Legislators/Profile/4429/Detail;https://sdlegislature.gov/Legislators/Profile/4678/Detail;https://www.linkedin.com/in/mike-weisgram-83047747,,,,,,,,,,,
ocd-person/5cfb95b9-aa6a-4285-89d1-04770ae033fd,MyKala Voita,Republican,21,upper,MyKala,Voita,Female,mykala.voita@sdlegislature.gov,,,,"https://substackcdn.com/image/fetch/f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F7b0400d1-d3d8-4073-95b9-39e28c8c6203.heic",https://sdlegislature.gov/Legislators/Profile/4697/Detail,https://ballotpedia.org/MyKala_Voita;https://en.wikipedia.org/wiki/Mykala_Voita;https://sdlegislature.gov/Legislators/Profile/4697/Detail,,,,,,,,,,,
ocd-person/00ed522e-529c-4ec7-bec2-90e124a2b3df,Nicole Uhre-Balk,Democratic,32,lower,Nicole,Uhre-Balk,Female,nicole.uhre-balk@sdlegislature.gov,,1982-08-16,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/nubalk.jpg,https://sdlegislature.gov/Legislators/Profile/4693/Detail,https://ballotpedia.org/Nicole_Uhre-Balk;https://sdlegislature.gov/Legislators/Profile/4693/Detail;https://www.linkedin.com/in/nicoleuhrebalk,,,,,,,,,,,
ocd-person/169a02e3-c161-4cca-8adb-10e55934a94f,Paul Miskimins,Republican,20,upper,Paul,Miskimins,Male,paul.miskimins@sdlegislature.gov,,,,https://lawmakerdocuments.blob.core.usgovcloudapi.net/photos/miskimins_2019.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1632&Session=2019;https://sdlegislature.gov/Legislators/Profile/1824/Detail;https://sdlegislature.gov/Legislators/Profile/4698/Detail,https://ballotpedia.org/Paul_Miskimins;https://en.wikipedia.org/wiki/Paul_Miskimins;https://justfacts.votesmart.org/candidate/biography/180856/paul-miskimins;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1632&Session=2019;https://sdlegislature.gov/Legislators/Profile/1824/Detail;https://sdlegislature.gov/Legislators/Profile/4698/Detail,,,,,,,,,,,
ocd-person/8dc5a857-0514-4a81-8215-a2f21a069075,Peri Pourier,Democratic,27,lower,Peri,Pourier,Female,peri.pourier@sdlegislature.gov,,,,https://sdlegislature.gov/inc/img/Legislators/Pourier_2019.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1638&Session=2019;https://sdlegislature.gov/Legislators/Profile/1839/Detail;https://sdlegislature.gov/Legislators/Profile/4405/Detail;https://sdlegislature.gov/Legislators/Profile/4654/Detail,https://ballotpedia.org/Peri_Pourier;https://en.wikipedia.org/wiki/Peri_Pourier;https://justfacts.votesmart.org/candidate/biography/180872/peri-pourier;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1638&Session=2019;https://sdlegislature.gov/Legislators/Profile/1839/Detail;https://sdlegislature.gov/Legislators/Profile/4405/Detail;https://sdlegislature.gov/Legislators/Profile/4654/Detail,,,,,,,,,,,
ocd-person/cc4fe32a-b912-4876-96e5-32341ccdd06d,Phil Jensen,Republican,33,lower,Phil,Jensen,Male,phil.jensen@sdlegislature.gov,,1952-07-24,,https://sdlegislature.gov/inc/img/Legislators/JensenPhil_2017.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1442&Session=2019;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1471&Session=2018s;https://sdlegislature.gov/Legislators/Profile/1805/Detail;https://sdlegislature.gov/Legislators/Profile/4375/Detail;https://sdlegislature.gov/Legislators/Profile/4511/Detail;https://sdlegislature.gov/Legislators/Profile/4618/Detail,https://ballotpedia.org/Phil_Jensen;https://en.wikipedia.org/wiki/Phil_Jensen;https://justfacts.votesmart.org/candidate/biography/104047/phil-jensen;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1442&Session=2019;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1471&Session=2018s;https://sdlegislature.gov/Legislators/Profile/1805/Detail;https://sdlegislature.gov/Legislators/Profile/4375/Detail;https://sdlegislature.gov/Legislators/Profile/4511/Detail;https://sdlegislature.gov/Legislators/Profile/4618/Detail,,,,,,,,,,,
ocd-person/73f418c4-6d07-4ef5-924f-1664738d2b46,Randy Deibert,Republican,31,upper,Randy,Deibert,Male,randy.deibert@sdlegislature.gov,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RandyDeibert.png,https://sdlegislature.gov/Legislators/Profile/4448/Detail;https://sdlegislature.gov/Legislators/Profile/4597/Detail,https://ballotpedia.org/Randy_Deibert;https://sdlegislature.gov/Legislators/Profile/4448/Detail;https://sdlegislature.gov/Legislators/Profile/4597/Detail;https://www.linkedin.com/in/randy-deibert-0b54a794,,,,,,,,,,,
ocd-person/6ce3a563-339c-4bf4-8a70-0f5de85e5693,Rebecca Reimer,Republican,26B,lower,Rebecca,Reimer,Female,rebecca.reimer@sdlegislature.gov,,,,https://sdlegislature.gov/inc/img/Legislators/Reimer_2017.jpg,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1554&Session=2018s;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1637&Session=2019;https://sdlegislature.gov/Legislators/Profile/1844/Detail;https://sdlegislature.gov/Legislators/Profile/4409/Detail;https://sdlegislature.gov/Legislators/Profile/4552/Detail;https://sdlegislature.gov/Legislators/Profile/4658/Detail,https://ballotpedia.org/Rebecca_Reimer;https://en.wikipedia.org/wiki/Rebecca_Reimer;https://justfacts.votesmart.org/candidate/biography/180869/rebecca-reimer;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1554&Session=2018s;https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1637&Session=2019;https://sdlegislature.gov/Legislators/Profile/1844/Detail;https://sdlegislature.gov/Legislators/Profile/4409/Detail;https://sdlegislature.gov/Legislators/Profile/4552/Detail;https://sdlegislature.gov/Legislators/Profile/4658/Detail;https://www.linkedin.com/in/rebecca-r-6aa92bb0,,,,,,,,,,,
